full_text;manual_label
@IndonesiaJadi Perubahan baik! Efisiensi anggaran yang gak bikin pendidikan jadi korban mantap;1
@OpenMindWorld @tekarok007 Biayain dong risetnya bang. Soalnya kalau di LN mah pemerintahnya juga ngedukung riset dan membiayai proses risetnya. Di sini gimana bang faktanya? Anggaran pendidikan kan kena efisiensi PKM aja sampe sekarang nggak ada hilal.;1
@V3g3L Gak apa Om. Rakyat kan rela dukung efisiensi anggaran. Mereka juga udah suarakan efisiensi potong aja dari pendidikan pertanian kalo perlu PHK karyawan yang banyak. Kasian si Rajul dan konco2nya perlu makan ;1
[VRITTA WARTA] Efisiensi anggaran menjadi topik yang terus saja menjadi perbincangan hangat. Apalagi hal ini memasuki semua sektor khususnya pendidikan. Bagaimana tanggapan sivitas akademika terkait hal ini? Apakah mereka mendukung hal tersebut atau malah merasakan kerugian?;1
@BuddhisGL Anggaran pendidikan dari dulu udah kecil dan ga merata sekarang masih dipangkas buat efisiensi. Sementara anggaran militer dan polisi ga ada efisiensi. Terus lu mau terus terusan dukung budaya kerja bakti gini? Udah jelas ini masalah struktural;1
Gus Ipul Dukung Efisiensi Anggaran! Efisiensi bukan pemangkasan tapi strategi cerdas agar anggaran lebih tepat guna tanpa mengganggu bantuan sosial pendidikan dan kesejahteraan rakyat! @kompascom #EfisiensiUntukRakyat #BirokrasiSehat #AnggaranTepatSasaran #gusipul https://t.co/C7ti1rqtEM;1
Literasi kan termasuk dalam anggaran pendidikan. Bukan prioritas pendukung doang. Selain kena efisiensi dari dulu emang cenderung nggak diutamakan banget bidang literasi di negeri sendiri oleh pemerintah. Indonesia akankah emas?;1
@loaharang @mengarungimars @ZHANXlAO @keshiramair @intinyadeh efisiensi anggaran yang ngaruh ke pemotongan anggaran pendidikan itu? yg katanya ga ngaruh tp semua kampus di bawah kementrian pendidikan yg mengurangi penggunaan akses kelas dan pendukungnya i;1
Anggota DPRD Jatim Fraksi PKB Ahmad Tamim menegaskan dukungannya terhadap efisiensi anggaran. Namun ia mengingatkan agar efisiensi tidak mengorbankan sektor pendidikan dan kesehatan yang vital bagi masyarakat. #EfisiensiAnggaran #PendidikanDanKesehatan #PKB #DPRDJatim #FPKB https://t.co/o9x4aQL0Hx;1
Efisiensi anggaran tidak mempengaruhi sektor pendidikan. Menteri Keuangan Sri Mulyani menegaskan anggaran yang ada tetap mendukung sektor pendidikan untuk menciptakan generasi yang lebih cerdas dan produktif https://t.co/yVb5kG0bE2;1
Efisiensi anggaran sama peletakan prioritas MBG di utama terus kesehatan pendidikan di pendukung ITUUUUU APAAN JANCOK.;1
@CahKeren212 @ellianaille @barengwarga Oke memang ada positifnya tapi at what costs kak? Menurut kakak itu dapet uangnya dari mana..? Pemotongan anggaran gila-gilaan di berbagai faktor termasuk pendidikan. Kakak tau banyak penerima beasiswa yang diambil h;1
@ch_chotimah2 @bang_dasco @Dahnilanzar @Gerindra Banteng Naik Mahasiswa Fenomena unik Gen Z menolak efisiensi menggambarkan generasi yg mendukung Foya Foya. Mereka tdk pernah buka mata bagaimana saat seblumnya anggaran untuk bid Pendidikan ditingkatkan na;1
hebat! Dengan efisiensi anggaran program beasiswa tetap terjaga. KIP Kuliah BPI dan lain-lain bener-bener dukung masa depan pendidikan bangsa https://t.co/TOWio71eH7;1
Mari dukung kebijakan efisiensi anggaran demi kesejahteraan dan pendidikan masyarakat https://t.co/VE7bqiLJK2 https://t.co/2B28aLxvtq;1
Kerennn.. iuran bpjs naik penyakit yg bisa diklaim makin dikit. Anggaran kesehatan dipotong biaya kesehatan biar dari rakyat aja. Mau indonesia emas tapi anggaran pendidikan dan kesehatan dikurangin. Kementerian onoh naik Pemerintah lebih suka uangnya untuk mereka2 dulu;1
super! Efisiensi anggaran ga ngaruh ke pendidikan mantap banget https://t.co/0dxoZ6tWcJ;1
Kalau saya bersekolah di luar negeri dengan beasiswa dari negara saya akan buat video minimal 3 menit yang isinya terima kasih kepada rakyat Indonesia yang uang pajaknya mengantarkan saya sekolah. Cukup. Hanya rakyat Indonesia. Bukan kemen... .... sinyal hilang.;1
Efisiensi anggaran penting untuk mendukung infrastruktur dan sektor pendidikan yg adaptif #LangkahTepatEkonomiKuat;1
Efisiensi APBN dukung pembangunan infrastruktur dan pendidikan yang lebih adaptif yuk samasama kawal anggaran dengan tepat #LangkahTepatEkonomiKuat https://t.co/J7wkBGXFN7;1
Indonesia Masih Terang Benderang Pendidikan menjadi prioritas pemerintah tidak ada pemangkasan apapun Kesehatan rakyat menjadi agenda penting negara Efisiensi untuk alihkan alokasi anggaran yang berpotensi bocor ke program yang lebih bermanfaat untuk rakyat Ekonomi Indonesia;1
perkara gua ngomongin efisiensi anggaran pendidikan aja dibilang ya drpd pendukung anak abah HUH HAH HUH HAH CAPE BGT KIMAY;1
Jadi kalo diadakan kek gitu anak terpaksa sekolah dan beban pemerintah untuk membiayai sekolah pasti harus di tambah anggarannya. Jadi hasil akhirnya bagus cuma butuh anggaran gede buat pendidikan dan makan siang.;1
@BBCIndonesia Keren adek2 mahasiswa sebagai bentuk protes efisiensi anggaran yg berdampak pada pendidikan mreka sambil makan dan membuang buku. Yg artinya pemerintah mementingkan makan dari pada ilmu.;1
Aksi ini digelar untuk menuntut pencabutan kebijakan pemerintah yang mendukung liberalisasi privatisasi dan komersialisasi pendidikan. Selengkapnya klik link di bawah! https://t.co/cAnVV0j6Ye;1
Efisiensi anggaran GAPAPA kalo bener misal anggaran gendut POLRI dan DPR RI. Lah ini efisiensi anggaran PENDIDIKAN. Ngerti ga efeknya gimana? Pendidikan dan kesehatan bukan prioritas UTAMA tapi PENDUKUNG. Mau jadi apa anak bangsa kalo PENDIDIKAN diabaikan?;1
membangun sekolah dan fasilitas pendidikan lainnya. Sampai dengan Oktober 2024 APBN telah terserap sebanyak Rp463 1 triliun untuk anggaran pendidikan. Angka tersebut tumbuh 10 9% dari periode yang sama tahun lalu. Sebagai dukungan atas kemajuan dunia pendidikan pemerintah;1
Sampai dengan Oktober 2024 APBN telah terserap sebanyak Rp463 1 triliun untuk anggaran pendidikan. Angka tersebut tumbuh 10 9% dari periode yang sama tahun lalu. Sebagai dukungan atas kemajuan dunia pendidikan pemerintah membebaskan PPN atas buku-buku mengenai ilmu pengetahuan;1
@CNNIndonesia Ada wacana listrik kampus mau dibatasi pak ?! Dgn alasan efisiensi anggaran. Padahal dikampus sdg persiapan ujian semester malah di suruh online ujiannya. Bagaimana mau maksimal dunia pendidikan kita?! Smntr infrastruktur pendukung online kw;1
Kenaikan ini diiringi peningkatan anggaran pemerintah untuk sektor pendidikan. Prabowo menyampaikan apresiasinya kepada Menteri Keuangan yang mendukung penuh kebijakan ini. Kesejahteraan guru menjadi prioritas utama kami tegasnya. Kabar ini disambut hangat oleh para guru yang;1
Pemotongan anggaran membuat pemerintah provinsi merencanakan penghapusan sekitar 2.400 pos guru pada 2025. Sebagai penggemar makanan saya mendukung pendidikan sehat untuk pemenuhan ilmu pengetahuan dan gaya hidup. Semoga ada solusi terbaik untuk pendidikan anak-anak kita.;1
Efisiensi APBN penting untuk membangun budaya fiskal berkualitas mencegah pemborosan dan memastikan anggaran tepat sasaran. Kebijakan ini memperkuat ekonomi mendukung infrastruktur pendidikan serta sektor produktif demi pertumbuhan berkelanjutan. #LangkahTepatEkonomiKuat https://t.co/caPjndkWqc;1
Selain itu langkah ini juga menunjukkan bagaimana pemerintah mencoba lebih efisien dalam penggunaan anggaran negara. Pemotongan perjalanan dinas mungkin akan memengaruhi beberapa sektor tapi jika hasilnya untuk pendidikan ini patut diapresiasi.;1
@aromapetrikorr Someone i know jg ngeluh krn dana anggaran untuk pendidikan dipangkas wkwk pdhl kemaren pas diasih tau pendidikan dijadiin pendukung aja dia bilang harus husudzon ke pemerintah krn jd pemerintah tuh sulit lah rasain noh skrg.;1
Dukung penuh kebijakan efisiensi anggaran asal pendidikan tetep dijaga #PendidikanTakTerdampak https://t.co/F1JC75dUfx;1
@IndonesiaJadi Pendidikan tetap di top list meski efisiensi anggaran keren!;1
Apresiasi ya apresiasi tapi mah jangan gini negara lagi carut marut phk dimana efisiensi anggaran di semua lini khusus nya pendidikan. Ini dananya juga harus jelas sih darimana dari kantong pak @prabowo sendiri atau dari APBN.;1
keren banget Bu Sri Mulyani tetap prioritasi pendidikan meski ada efisiensi anggaran. Ini langkah tepat buat masa depan generasi Indonesia. Salut https://t.co/IEbHo4KfXq;1
bangga banget sama Kemendikbud karena beasiswa tetap jalan meski ada efisiensi anggaran. Ini bener-bener bantu generasi muda raih mimpi lewat pendidikan https://t.co/9FhpI855Sv;1
menkeu Sri Mulyani hebat sekali beasiswa tetep aman dari efisiensi anggaran. Bukti nyata perhatian pada pendidikan semoga kebijakan seperti ini terus berlanjut https://t.co/YO797svETa;1
@TxtdariHI @Mrbeachbums Awokwokwok Kalo SMI hebat harusnya nolak tuh rencana anggaran buat makan siang gratis dari potongan anggaran pendidikan;1
@RantaiPersatuan Dukung langkah efisiensi anggaran agar pendidikan dan kesehatan makin terjangkau;1
@doiseller Setiap kebijakan efisiensi anggaran mendukung Transformasi Ekonomi yang berbasis pada sektor pendidikan dan peningkatan kualitas sumber daya manusia.. Transformasi Ekonomi #GerakCepatEkonomiHebat;1
keputusan bijak efisiensi anggaran di perjalanan dinas tapi tetap prioritaskan pendidikan mahasiswa. Keren https://t.co/rq5NiMTEcR;1
Gua masih gak habis pikir itu yang KIP juga kena bahkan terancam dicabut entah dipangkas dana nya karena ini efisiensi anggaran pendidikan ama kesehatan jadi prioritas pendukung. Emang rezim kacau najis #IndonesiaGelap;1
program KIP Kuliah dan BPI tetap jalan meskipun ada efisiensi anggaran ini aksi nyata buat dukung pendidikan! Semoga bisa bawa perubahan positif terus https://t.co/XfDKrEAt8b;1
Efisiensi anggaran makin keren jika prioritas kita pendidikan kesehatan kesejahteraan masyarakat https://t.co/AXErBeutIL https://t.co/J9oXZb7SCi;1
bangga punya program pendidikan yang gak kena efisiensi anggaran https://t.co/6XNwA6NG8x;1
mantap pendidikan gak boleh kena imbas efisiensi anggaran https://t.co/kNavKV2FMF;1
@tempodotco Foya2ah kalen habiskan duit rakyat itu...mumpung masih byk yg bodoh ...nah pendukung nya kelas menengah ke bawah dpt apa ....PLN NAIK BBM NAIK PAJAK NAIK UANG SEKOLAH NAIK SEMBAKO NAIK TOL NAIK BANSOS DIHILANGKAN GAS SUBSIDI HILANG BPJS NAIK D;1
keren bgt langkahnya efisiensi anggaran tetep jaga beasiswa dan KIP kuliah. Salut buat Kemendikti prioritas pendidikan emang harus diutamain https://t.co/3H6GcqWZfE;1
Intinya harus ada penataan ulang strategi pembagian anggaran pendidikan. Fokus pada bidang atau program yg ROInya paling bagus dlm jangka panjang bagi bangsa. Pakai data. Jangan hanya feeling. Diukur pakai data dampak dari tiap program.;1
Anggota Komisi XI DPR RI dari Fraksi Partai NasDem Charles Meikyansah mengapresiasi langkah Lembaga Pengelola Dana Pendidikan (LPDP) yang memastikan tidak ada pemotongan anggaran beasiswa di tengah efisiensi anggaran yang dilakukan pemerintah. Legislator Partai NasDem dari https://t.co/SaxmkHDAyl;1
jingan habis vc sama temen gue terus dia bilang efisiensi tuh banyak yang pro kontra kok. ga semua kebijakan nya merugikan dia bilang gitu pas udah ada layoff dimanaÃÂ² anggaran pendidikan dipotong kesehatan sm pendidikan bukan prioritas MBG ga berjalan bagus malah merugikan.;1
Efisiensi Anggaran Kunci Pertumbuhan Ekonomi. Dengan pengelolaan anggaran yang cermat kita cegah pemborosan dan tingkatkan daya saing bangsa. Mari dorong pembangunan infrastruktur pendidikan dan sektor produktif demi kesejahteraan rakyat. #GerakCepatEkonomiHebat https://t.co/220qbtOFAS;1
Efisiensi Anggaran Kunci Pertumbuhan Ekonomi. Dengan pengelolaan anggaran yang cermat kita cegah pemborosan dan tingkatkan daya saing bangsa. Mari dorong pembangunan infrastruktur pendidikan dan sektor produktif demi kesejahteraan rakyat. #GerakCepatEkonomiHebat https://t.co/PmsCUeLdGl;1
Efisiensi Anggaran Kunci Pertumbuhan Ekonomi. Dengan pengelolaan anggaran yang cermat kita cegah pemborosan dan tingkatkan daya saing bangsa. Mari dorong pembangunan infrastruktur pendidikan dan sektor produktif demi kesejahteraan rakyat. #GerakCepatEkonomiHebat https://t.co/8TeJJpKyc3;1
Efisiensi Anggaran Kunci Pertumbuhan Ekonomi. Dengan pengelolaan anggaran yang cermat kita cegah pemborosan dan tingkatkan daya saing bangsa. Mari dorong pembangunan infrastruktur pendidikan dan sektor produktif demi kesejahteraan rakyat. #GerakCepatEkonomiHebat https://t.co/kAgyjMVP32;1
Netanyahu: Wahai rakyat Iran serangan rudal balistik pemimpin Iran ke Israel yg lalu telah menghabiskan dana USD 2 3 milyar (Rp. 34 5 trilyun) yg seharusnya bisa dialokasikan pemerintah Iran untuk mendukung anggaran transportasi dan pendidikan negara kalian https://t.co/w9qHMRcCsl;1
Indonesia terus maju dengan pendidikan dan kesehatan sebagai prioritas utama efisiensi anggaran untuk program bermanfaat ekonomi yang kuat dan kemiskinan ekstrem yang menurun. Pemerintah juga memberikan stimulus ekonomi di bulan Ramadhan untuk mendukung masyarakat. https://t.co/V9k9QpuwCQ;1
Ketua Komite III DPD RI Filep Wamafma mengapresiasi kebijakan pemerintah yang memprioritaskan penggunaan Anggaran Pendapatan dan Belanja Negara (APBN) 2025 untuk memajukan sektor pendidikan. #dpdri #komiteIII #pendidikan #daridaerahuntukindonesia https://t.co/nLp1VTkmUu;1
kadang masi suka nangisin knp masa jaya ortu gue tuh harus hilang pas lg butuh uang kaya di kuliah skrgg tp untungnya semua ada jalannya. dulu bapa tu bodo amat sm urusan sekolah guee tp alhamdulillah semenjak 2021 bapa bisa berubah lebih baikkk;1
Bangga liat semua orang satu suara soal efisiensi anggaran tanpa ganggu pendidikan #PendidikanTakTerdampak https://t.co/9LVCbCfX2p;1
Tanggal 1 Agustus 2024 aku menangis begitu hebatnya di depan rekan guru di dalam kantor. Karena kemarin uang sekolah yg ku pegang hilang di curi org;1
Tolong ya pemerintah kalau memang niatmu untuk mencerdaskan anak bangsa jangan potong anggaran pendidikan. Layakkan gaji pengajar dan dukung penuh biaya pendidikan. Nuntut ilmu butuh biaya penelitian butuh biaya publish artikel butuh biaya. ;1
Rejeki emang ga kemana ya Bermula dr musibah siswi sekolah di Semarang yg hilang dlm pendakian di gunung slamet ditemukan selamat dan kebetulan lg pake jaket dr brand credifox. Kemudian pihak brand kasih uang apresiasi 10jt ga lama adeknya ditawari jd brand ambasador.;1
Pemerintah udah harus bener bener melakukan perencanaan penganggaran pendidikan yang lebih komprehensif terutama untuk PTN kalau ingin memiliki kualitas bagus tentu anggaran yang dibutuhkan juga besar. Jangan pelit-pelit untuk pendidikan anak bangsa! #1pkb https://t.co/ALFhL24E4u;1
@irasjafii Keroncong untuk mewakili rakyat yang perutnya keroncongan... efisiensi anggaran tapi yang ada malah dipake buat yang ga ada faedahnya... tukin pendidikan kesehatan malah di cut... hebat emang ;1
@bakanosan1 @DS_yantie Gimana ni pak @prabowo mau efisiensi anggaran nasi basi bikin anggaran boros g guna. Lagian program bapak g cuman mbg ja kan fokus program lain pak yg lebih bagus efeknya u masa depan. Mbg ganti jd pendidikan gratis jd mak n bpk bis;1
berita positif buat mahasiswa KIP Kuliah gak kena efisiensi anggaran! Akses pendidikan makin terjamin. Terima kasih Kemendiktistek https://t.co/xug8uSL3AS;1
@IndonesiaJadi Efisiensi anggaran yang gak ganggu pendidikan ini kebijakan yang layak diapresiasi. Pinter banget pemerintah;1
mantap! Pendidikan Indonesia ga terpengaruh efisiensi anggaran https://t.co/YNWbCxuGny;1
Guru dan dosen yang mendukung karena dijanjikan kenaikan gaji dan tunjangan harus merasakan dampak efisiensi anggaran pendidikan. Lurah dan perangkat desa yang dimobilisasi untuk pemenangan harus menelan kecewa karena pemangkasan Dana Desa. Banyak program yg terancam gagal.;1
terima kasih Bu Sri! Tetap jaga beasiswa meski ada efisiensi anggaran. Kebijakan yg pas buat dukung pendidikan kita https://t.co/ZEhOmSlA3o;1
Lagi rame soal anggaran pendidikan yang dipotong. Paling nanti juga ada PAHLAWAN KESIANGAN yang sok menenangkan rakyatnya terus bilang akan membatalkan rencana tersebut biar ada kalimat 'Terima kasih Pak.....' kaya masalah gas kemarin. Ã¢â¬ÂÃ¯Â¸ÂÃ¢â¬ÂÃ¯Â¸Â;1
Semoga melalui sosialisasi ini pengelolaan dana pendidikan semakin transparan dan tepat sasaran untuk kemajuan PAUD di Kota Semarang! #SosialisasiBOSP #PAUDSemarang #DisdikSemarang #BanggaSemarang;1
salut buat Bu Sri Mulyani meski ada efisiensi anggaran beasiswa KIP dan lainnya tetep aman! Kebijakan keren demi masa depan pendidikan anak bangsa https://t.co/jit5SRII5S;1
akses pendidikan gratis sampai tingkat akhir sekolah menengah sangat penting untuk meningkatkan kualitas sumber daya manusia dan mendorong pemerataan pendidikan di Indonesia. Pemerintah daerah dan pusat diharapkan menyiapkan anggaran serta regulasi pendukung agar sekolah-;1
@IndonesiaJadi Hebat abis efisiensi anggaran dan pendidikan masih number one in our hearts;1
Urgensi pendidikan kita itu : 1. Hapus program mbg yang boros anggaran tidak merata dan tidak terlalu bergizi itu. 2. Pendidikan gratis 3. Sarana prasarana sekolah yang mendukung pembelajaran 4. Blueprint pendidikan yang jelas 5. Peningkatan kualitas guru;1
@sskusuzy Efisiensi anggaran memungkinkan kita untuk mempercepat Transformasi Ekonomi yang berbasis pada sektor pendidikan dan riset.. Transformasi Ekonomi #GerakCepatEkonomiHebat;1
@Me_LiverpoolFC @ARSIPAJA Gini ya pens bola.. program ini emg bagus dan yg dipermasalahin dari awal emg oknum. Dari awal udh bnyk yg berteriak program ini ga siap bkn ga bagus. Mulai dari dana tenaga kerja (yg masak distributor tenaga pendidikan) pengawas;1
mantap! Pendidikan ttp dapet perhatian meski ada efisiensi anggaran https://t.co/HUPoqB3c0V;1
Demo Indonesia Gelap Menggelegar Waktu Prabowo Telah Habis Buni Yani Mahasiswa menuduh Prabowo biang kegelapan Indonesia. Mahasiswa menolak efisiensi anggaran pendidikan yang akan memberatkan dunia pendidikan termasuk uang kuliah mereka. Link: https://t.co/NXX7qJcGHX https://t.co/cq6q0fiBOm;1
Bayangin kalau uang 2.000 triliun itu buat bangun sekolah rumah sakit dan infrastruktur. Bukan hilang karena Sawit Ilegal.;1
mantap Bu Sri! Tetap prioritaskan pendidikan meski efisiensi anggaran https://t.co/Hja8cwpjiH;1
Orangtua ngasih ke guru sbg ucapan terima kasih krn udh ngajaga dan ngedidik anak aja pake disorot....itu penggunaan dana BOS larinya kemana yang harusnya lu keker! @KPK_RI ngadi ngadi aja. https://t.co/1yKv91UrI8;1
Setiap rupiah dalam APBN harus digunakan sebaik mungkin! Dukung efisiensi anggaran agar lebih banyak dana untuk pendidikan kesehatan dan infrastruktur! #APBN #EfisiensiAnggaran #ProgramPrabowo https://t.co/tQBN1YlwZm;1
Setiap rupiah dalam APBN harus digunakan sebaik mungkin! Dukung efisiensi anggaran agar lebih banyak dana untuk pendidikan kesehatan dan infrastruktur! #APBN #EfisiensiAnggaran #ProgramPrabowo https://t.co/8uN6N75Nim;1
@moedigroem @MyLordBebo Jika anggaran pemerintah habis untuk makan gratis tanpa dukung inovasi dan pendidikan kesehatan jangka pendek bisa membaik tapi pertumbuhan ekonomi jangka panjang terancam. Tanpa pendidikan hasil akademik turun dan tanpa inovasi te;1
@ARSIPAJA bagus bikin sekolah gratis berobat/RS gratis bos!! U BPJS Ga usah takut iuran BPJS hilang bos!!! Masyarakat msh siap diperas/dipalakin bayar iuran dgn dasar undang Atau ancaman/kekhawatiran ga ada uang bila sakit.;1
Setiap rupiah dalam APBN harus digunakan sebaik mungkin! Dukung efisiensi anggaran agar lebih banyak dana untuk pendidikan kesehatan dan infrastruktur! #APBN #EfisiensiAnggaran #ProgramPrabowo https://t.co/0XjS8VazML;1
pendidikan nomor satu dalam APBN alokasi anggaran tersebut mencerminkan perhatian pemerintah terhadap sektor pendidikan. Anggaran tersebut akan digunakan untuk meningkatkan kesejahteraan guru memperbaiki infrastruktur pendidikan dan mendukung program-program inovatif. https://t.co/eG9gsujKak;1
keren! Pendidikan tetep prioritas walau efisiensi dlm anggaran https://t.co/mEmzCdyhAV;1
Sebagai orang minang gua bangga banget sumpah masyarakat sana satu padu untuk membantu tapi yang miris adalah pemerintah gak bisa memberikan akses pendidikan di desa-desa terpencil apalagi sumatera yang diutamakan hanya jawa-jawa saja. Apalagi anggaran pendidikan di potong dan;1
gue dlu ga begitu apa ya sama sistemnya si Gemoy ini makan gratis okelah gue kira bagus tpi gue mikir kan ga semua org bisa nerima makan begituan jdi apa juga fungsinya. abis itu ga lama yg efisiensi anggaran dan pendidikan sama kesehatan jdi prioritas pendukung doank-;1
Yap tadi nongki di toktok malah ketemu konten yang isi komennya voter2 dengan bangganya setuju efisiensi anggaran pendidikan alasannya gak semua pendidik lolos belum tentu bagus... Eh pas ada yang komen kalau dia pendidik udah tersertifikasi malah yang disalahin pemdanya ;1
@KaliaRisna Kabar Baik Menkeu pemerintah tetap menjamin anggaran pendidikan untuk mendukung pembangunan sumber daya manusia. UKT KIP Honorer Aman;1
wah keren banget! Beasiswa KIP BPI dan BIB ga kena efisiensi anggaran. Menkeu Sri Mulyani memang top dalam menjaga pendidikan kita https://t.co/Zf161qBvmI;1
Sejumlah kebijakan pemeintah mulai dari pemotongan anggaran pendidikan hingga rencana revisi UU Kejaksaan UU Polri dan UU TNI dinilai semakin jauh dari prinsip keadilan sosial demokrasi dan kesejahteraan rakyat. Dukung penuh Aliansi Masyarakat Sipil bersama BEM seluruh https://t.co/5ZhJsYveT1;1
@Amaliaxuwl @zanatul_91 Lagipula bukannya dananya lebih efisien kalau digunakan utk memperbagus sekolah negeri? Mana selama ini kontrolnya kurang bgt. Brp byk kasus dana bos yg diselewengkan baik yg diliput media maupun yg nggak.;1
 pengawasan desa minim bener se kita tu aslinya dah maju dri dulu anjer. DANA dari PEMERINTAH entah untuk pembangunan infrastuktur/pendidikan tu turun beneran tapi ya gitu tau lah krn apa. Jadi mau sehebat apapun presidennya besok klo Rakyatnya sendiri ga iso melek yo angel;1
Dengan penataan anggaran yang tepat kita dukung prioritas tanpa mengorbankan layanan inti seperti kesehatan dan pendidikan #EfisiensiUntukBangsa;1
@romario_aja Saya tidak memilih jadi oposisi atau buzzer pemerintah. Sebagai AI saya netral fokus beri analisis objektif berdasarkan fakta. Oposisi penting untuk kritik kebijakan seperti protes anggaran pendidikan atau UU TNI. Buzzer bisa dukung stabilita;1
Info Pendidikan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di pendidikan makin efisiensi banget! #EfisiensiUntukBangsa #pendidikan #Update #Opinion #Guru;1
Pendapatku soal Tata Kelola Dan Koordinasi di Pendidikan: Alhamdulillah tata kelola dan koordinasi di pendidikan makin penting bgt! #IndonesiaGelap #EfisiensiUntukBangsa #Opinion #Discussion #Guru;1
Benang 🧵 Tata Kelola Dan Koordinasi di Pendidikan: Alhamdulillah tata kelola dan koordinasi di pendidikan makin hepi banget! #pendidikan #IndonesiaGelap2025 #Discussion #Opinion #Siswa;1
Thread 🧵 Pendidikan — Tata Kelola Dan Koordinasi: Alhamdulillah tata kelola dan koordinasi di pendidikan makin apbn bgt! #KawanPajak #IndonesiaGelap #Indonesia #Opinion #Pendidikan;1
Update Pendidikan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di pendidikan makin penting banget! #KawanPajak #Nusantara #Indonesia #Discussion #Pendidikan;1
IMO Pendidikan/Tata Kelola Dan Koordinasi: Alhamdulillah tata kelola dan koordinasi di pendidikan makin bahagia bgt! #pendidikan #KawanPajak #Indonesia #Discussion #Pendidikan;1
Kabar Pendidikan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di pendidikan makin membangun bgt! (terkait kompetensi guru) #IndonesiaGelap #EfisiensiUntukBangsa #Discussion #Indonesia #Pendidikan;1
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Pendidikan? Alhamdulillah tata kelola dan koordinasi di pendidikan makin apbn bgt! (terkait kualitas pembelajaran) #pendidikan #LangkahTepatEkonomiKuat #Update #Discussion #Pendidikan;1
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Alhamdulillah tata kelola dan koordinasi di pendidikan makin bahagia bgt! #KawanPajak #Nusantara #Opinion #Indonesia #Education;1
Ada masukan buat Tata Kelola Dan Koordinasi di Pendidikan? Alhamdulillah tata kelola dan koordinasi di pendidikan makin hepi bgt! #AdadiKompas #pendidikan #Opinion #Discussion #Pendidikan;1
